Top pages,Clicks,Impressions,CTR,Position
https://vietgoing.com/hotel/3689-hotel-de-sapa.html,60,13742,0.44%,10.17
https://vietgoing.com/destination/388-nha-khach-chinh-phu.html,60,11021,0.54%,10.21
https://vietgoing.com/destination/11-den-ba-chua-kho.html,60,7240,0.83%,14.44
https://vietgoing.com/hotel/district-135-thanh-pho-mong-cai.html?star=3,60,5298,1.13%,12.33
https://vietgoing.com/destination/564-den-mau-thuong-sapa.html,60,4989,1.2%,8.81
https://vietgoing.com/destination/803-bien-khe-hai.html,60,4905,1.22%,9.86
https://vietgoing.com/hotel/1791-nha-khach-ha-an-hotel-ha-giang.html,60,4605,1.3%,12.67
https://vietgoing.com/destination/654-khu-du-lich-sinh-thai-nhan-tam.html,60,4125,1.45%,28.03
https://vietgoing.com/hotel/2898-lepont-minh-chau-hotel.html,60,3409,1.76%,11.18
https://vietgoing.com/tour/396-tour-trekking-vuon-quoc-gia-phu-quoc.html,60,1451,4.14%,16.89
"https://vietgoing.com/destination/district-206-huyen-kinh-mon.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",60,385,15.58%,7.87
https://vietgoing.com/destination/508-bai-sau-bai-thuy-van.html,59,19644,0.3%,15.76
https://vietgoing.com/ticket/5-ve-cap-treo-hon-thom-phu-quoc.html,59,11836,0.5%,22.33
https://vietgoing.com/hotel/3708-tgt-beach-hotel-da-nang.html,59,9984,0.59%,10.94
https://vietgoing.com/hotel/1804-bora-hotel-sapa.html,59,9259,0.64%,9.71
https://vietgoing.com/hotel/3289-my-my-hotel-tay-ninh.html,59,8803,0.67%,9.58
https://vietgoing.com/hotel/924-seaside-boutique-hotel-nha-trang.html,59,7078,0.83%,9.68
https://vietgoing.com/article/312-11-diem-du-lich-thu-vi-o-mong-cai-quang-ninh.html,59,5796,1.02%,13
https://vietgoing.com/hotel/3150-gia-bao-hotel-mong-cai.html,59,4835,1.22%,11.79
https://vietgoing.com/hotel/1371-tam-dao-xanh-hotel.html,59,3593,1.64%,13.08
https://vietgoing.com/hotel/2052-avilla-nui-villa-da-nang.html,59,1328,4.44%,10.61
"https://vietgoing.com/destination/district-273-thi-xa-bim-son.html?type=B%C3%A3i 
bi%E1%BB%83n, V%E1%BB%8Bnh, %C4%90%E1%BA%A3o",59,1069,5.52%,7.14
https://vietgoing.com/tour/dest-576-nghia-trang-liet-si-truong-son.html,59,516,11.43%,9.03
"https://vietgoing.com/destination/district-222-huyen-thuy-nguyen.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",59,405,14.57%,6.44
https://vietgoing.com/hotel/1199-swan-hotel-sapa.html,58,5617,1.03%,8.27
https://vietgoing.com/destination/685-chua-dia-tang-phi-lai-tu-chua-dung.html,58,5463,1.06%,15.74
https://vietgoing.com/hotel/89-king-ha-long-hotel.html,58,2515,2.31%,8.93
https://vietgoing.com/destination/605-cum-di-tich-dinh-chua-den-nghe-quan-lan.html,58,2358,2.46%,9.95
https://vietgoing.com/destination/754-vuon-hoa-da-quy-xuan-dinh-ha-noi.html,58,1775,3.27%,6.41
"https://vietgoing.com/tour/district-228-huyen-cat-hai.html?danh-muc=Combo 
Vinpearl",58,1131,5.13%,5.58
https://vietgoing.com/destination/158-chua-thien-mu-hue.html,57,5435,1.05%,20.45
https://vietgoing.com/hotel/1728-bui-tram-eco-valley-hoa-binh.html,57,5425,1.05%,8.37
https://vietgoing.com/hotel/2242-sapphire-hoa-binh.html,57,3221,1.77%,13.98
https://vietgoing.com/destination/377-nha-tho-duc-ba-sai-gon.html,56,26323,0.21%,9.21
https://vietgoing.com/destination/437-bai-bien-ca-na.html,56,12453,0.45%,10.7
https://vietgoing.com/hotel/2335-la-siesta-premium-sai-gon-hotel.html,56,5738,0.98%,12.9
https://vietgoing.com/hotel/45-phuc-anh-hotel-sam-son.html,56,5472,1.02%,13.7
https://vietgoing.com/hotel/221-dragon-legend-hotel-ha-long.html,56,5203,1.08%,13.29
https://vietgoing.com/destination/426-trang-trai-du-lich-bo-sua-dairy-farm.html,56,4795,1.17%,10.7
https://vietgoing.com/hotel/3128-hoa-dat-da-lat-hotel.html,56,4269,1.31%,9.52
https://vietgoing.com/hotel/1135-jayden-hotel-ha-long.html,56,4251,1.32%,9.24
https://vietgoing.com/destination/402-mieu-nam-co-mieu-ngu-hanh.html,56,4012,1.4%,9.95
https://vietgoing.com/hotel/222-dragon-minh-chau-resort-quang-ninh.html,56,3832,1.46%,13.21
https://vietgoing.com/top/779-top-10-khach-san-va-resort-da-lat-phu-hop-cho-gia-dinh-co-tre-nho.html,56,2914,1.92%,16.81
https://vietgoing.com/destination/383-cau-treo-na-lang.html,56,1814,3.09%,6.43
https://vietgoing.com/tour/dest-587-khu-can-cu-quan-su-khe-sanh.html,56,914,6.13%,24.05
https://vietgoing.com/ticket/1-ve-cap-treo-sapa-fansipan-legend-2-chieu.html,55,21941,0.25%,16.76
https://vietgoing.com/destination/752-ho-dai-lai.html,55,9124,0.6%,17.3
https://vietgoing.com/hotel/2161-thai-an-hotel-cua-lo.html,55,6819,0.81%,10
https://vietgoing.com/hotel/1997-four-oceans-resort-mui-ne-bon-bien-resort-mui-ne.html,55,6118,0.9%,15.09
https://vietgoing.com/top/980-top-10-resort-mui-ne-sat-bien-dep-nhat-tren-duong-nguyen-dinh-chieu.html,55,5982,0.92%,14.72
https://vietgoing.com/hotel/3496-bach-dang-hotel-ha-long.html,55,4686,1.17%,11.38
https://vietgoing.com/hotel/1094-gia-le-tam-dao-hotel.html,55,4562,1.21%,8.12
https://vietgoing.com/top/794-top-4-khach-san-duong-le-hong-phong-da-lat-yen-tinh-va-sang-trong-nhat.html,55,4446,1.24%,9.94
https://vietgoing.com/hotel/1231-ngoi-sao-zo-star-hotel-tam-dao.html,55,3449,1.59%,8.27
https://vietgoing.com/top/720-top-15-khach-san-3-sao-cau-giay-ha-noi-gia-tot-duoc-danh-gia-cao-nhat.html,55,2804,1.96%,9.74
https://vietgoing.com/hotel/district-298-huyen-tinh-gia.html,55,2758,1.99%,13.54
"https://vietgoing.com/destination/district-503-huyen-di-linh.html?type=B%C3%A3i 
bi%E1%BB%83n, V%E1%BB%8Bnh, %C4%90%E1%BA%A3o",55,1050,5.24%,15.55
"https://vietgoing.com/hotel/city-21-dong-thap.html?type=Khu ngh%E1%BB%89 
d%C6%B0%E1%BB%A1ng&star=5&sort=favorite",55,881,6.24%,8.95
https://vietgoing.com/destination/692-lang-nghe-det-tho-cam-zara.html,55,823,6.68%,10.69
https://vietgoing.com/destination/12-chua-tam-chuc.html,54,21261,0.25%,11.21
https://vietgoing.com/destination/415-bien-ninh-chu.html,54,15194,0.36%,12.98
https://vietgoing.com/hotel/3794-nhat-linh-atp-galaxy-hotel-da-nang.html,54,7144,0.76%,10.93
https://vietgoing.com/article/323-12-dia-diem-tham-quan-o-dong-van-khong-di-la-tiec-ca-doi.html,54,6924,0.78%,11.57
https://vietgoing.com/hotel/3183-summer-2-cua-lo-hotel.html,54,6070,0.89%,14.64
https://vietgoing.com/hotel/3847-anh-tu-hotel-restaurant-sapa.html,54,3529,1.53%,11.11
https://vietgoing.com/hotel/2553-sun-diamond-hotel-ha-long.html,54,3080,1.75%,11.07
https://vietgoing.com/hotel/3478-linh-trang-ha-long-hotel.html,54,2979,1.81%,8.55
https://vietgoing.com/hotel/2991-dc-aroma-villa-ho-dong-chanh.html,54,2511,2.15%,12.18
https://vietgoing.com/tour/665-tour-du-lich-hoa-lu-tam-coc-hang-mua-rung-cuc-phuong-2-ngay-1-dem.html,54,2404,2.25%,10.38
https://vietgoing.com/hotel/district-607-huyen-chau-thanh.html,54,2022,2.67%,8.76
https://vietgoing.com/hotel/district-512-huyen-loc-ninh.html,54,1847,2.92%,9.63
"https://vietgoing.com/destination/district-261-huyen-xuan-truong.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",54,333,16.22%,10.04
https://vietgoing.com/destination/765-khu-du-lich-buu-long.html,53,15055,0.35%,15.1
https://vietgoing.com/destination/40-den-kiep-bac.html,53,11109,0.48%,12.2
https://vietgoing.com/top/69-top-15-khach-san-hue-gia-re-dang-trai-nghiem-nhat-hien-nay.html,53,10480,0.51%,19.06
https://vietgoing.com/hotel/2866-a25-hotel-so-04-06-truong-dinh.html,53,10227,0.52%,9.68
https://vietgoing.com/hotel/906-tam-coc-lion-kings-hotel-resort.html,53,9510,0.56%,9.24
https://vietgoing.com/top/54-top-15-khach-san-o-trung-tam-vung-tau-co-view-sieu-dep.html,53,7294,0.73%,21.59
https://vietgoing.com/hotel/320-love-house-sapa.html,53,6343,0.84%,8.64
https://vietgoing.com/article/311-cam-nang-du-lich-vinh-lang-co-tu-a-den-z-moi-nhat.html,53,5742,0.92%,15.14
https://vietgoing.com/hotel/district-562-quan-tan-binh.html?star=3,53,5414,0.98%,21.32
https://vietgoing.com/hotel/2850-bn-hotel-nha-trang.html,53,4931,1.07%,11.79
https://vietgoing.com/destination/199-nha-tho-domain-de-marie.html,53,3816,1.39%,17.05
https://vietgoing.com/article/360-kham-pha-5-khu-rung-tram-noi-tieng-cua-mien-tay.html,53,3594,1.47%,8.73
"https://vietgoing.com/destination/district-185-thi-xa-tu-son.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",53,1317,4.02%,10.8
"https://vietgoing.com/destination/city-27-bac-ninh.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",53,1072,4.94%,9.45
"https://vietgoing.com/destination/district-197-huyen-chuong-my.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",53,481,11.02%,7.08
https://vietgoing.com/top/743-top-7-khach-san-5-sao-gan-ho-tay-ha-noi-sang-trong-duoc-yeu-thich-nhat.html,52,4704,1.11%,10.53
https://vietgoing.com/hotel/2893-juliet-s-boutique-hotel-ven07.html,52,4059,1.28%,8.75
https://vietgoing.com/top/676-top-10-khach-san-gan-pho-ta-hien-danh-cho-tin-do-kham-pha-dem-ha-noi.html,52,3005,1.73%,8.43
https://vietgoing.com/tour/145-ha-noi-suoi-khoang-yoko-onsen-quang-hanh-quang-ninh-1-ngay.html,52,2202,2.36%,18.95
https://vietgoing.com/tour/1071-tour-dao-bach-long-vi-2-ngay-1-dem.html,52,1912,2.72%,10.06
"https://vietgoing.com/hotel/city-1-ha-noi.html?type=Khu ngh%E1%BB%89 
d%C6%B0%E1%BB%A1ng&the-thao-giai-tri%5B0%5D=S%C3%A2n c%E1%BA%A7u l%C3%B4ng",52,266,19.55%,17.27
https://vietgoing.com/destination/147-song-thu-bon.html,51,14993,0.34%,10.76
https://vietgoing.com/destination/955-khu-du-lich-sinh-thai-m-drak.html,51,6541,0.78%,23.14
https://vietgoing.com/top/149-top-10-khach-san-ha-long-sieu-dep-co-be-boi-hot-nhat-hien-nay.html,51,5778,0.88%,22.9
https://vietgoing.com/tour/city-60-binh-thuan.html,51,5757,0.89%,41.75
https://vietgoing.com/hotel/2143-bien-xanh-dao-phu-quy.html,51,3522,1.45%,14.05
"https://vietgoing.com/tour/dest-211-thap-cham-poshanu-po-sah-inu.html?loai-tour=Kh%E1%BB%9Fi 
h%C3%A0nh h%C3%A0ng ng%C3%A0y&sort=price-asc",51,3009,1.69%,10.71
https://vietgoing.com/top/99-top-16-khach-san-gan-nha-tho-da-sapa-tot-nhat-khong-the-bo-qua.html,51,2416,2.11%,17.31
https://vietgoing.com/hotel/3897-napoleon-hotel-nha-trang.html,51,2043,2.5%,9.63
https://vietgoing.com/hotel/3314-bloom-boutique-hotel.html,51,1623,3.14%,8.16
"https://vietgoing.com/destination/district-227-huyen-vinh-bao.html?type=B%C3%A3i 
bi%E1%BB%83n, V%E1%BB%8Bnh, %C4%90%E1%BA%A3o",51,453,11.26%,8.62
https://vietgoing.com/tour/district-502-huyen-duc-trong.html,50,12311,0.41%,9.6
https://vietgoing.com/hotel/3746-bamboo-hotel-sai-gon.html,50,11529,0.43%,10.54
https://vietgoing.com/hotel/2796-chiu-chiu-resort-phu-quy.html,50,8312,0.6%,9.38
https://vietgoing.com/destination/106-deo-khau-pha.html,50,6718,0.74%,8.85
https://vietgoing.com/hotel/2070-sapa-grand-hills-hotel-apartments.html,50,5494,0.91%,10.67
https://vietgoing.com/hotel/3027-mandala-cham-bay-mui-ne.html,50,5169,0.97%,17.65
https://vietgoing.com/top/329-top-6-khach-san-4-sao-hue-duoc-dat-nhieu-nhat.html,50,3465,1.44%,14.85
https://vietgoing.com/destination/264-ruong-bac-thang-tai-xim-vang.html,50,2516,1.99%,8.05
https://vietgoing.com/top/768-top-10-khach-san-duong-muong-hoa-view-thung-lung-dep-bac-nhat-sapa.html,50,2515,1.99%,10.24
https://vietgoing.com/top/928-top-10-khach-san-phan-thiet-phu-hop-cho-gia-dinh-co-tre-nho-nhat.html,50,1999,2.5%,9.66
"https://vietgoing.com/destination/district-273-thi-xa-bim-son.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",50,679,7.36%,10.63
https://vietgoing.com/destination/189-quang-truong-24-nha-trang.html,49,15331,0.32%,9.4
https://vietgoing.com/destination/162-dao-ly-son.html,49,9972,0.49%,12.4
https://vietgoing.com/hotel/3617-homestay-ta-xua-lu-tre.html,49,5692,0.86%,10.62
https://vietgoing.com/article/275-cam-nang-du-lich-mu-cang-chai-tu-a-den-z-moi-nhat.html,49,5285,0.93%,16.61
https://vietgoing.com/hotel/3001-thang-long-hotel-sam-son.html,49,4819,1.02%,11.18
https://vietgoing.com/hotel/301-the-marron-hotel-sam-son.html,49,4797,1.02%,13.41
https://vietgoing.com/hotel/2289-ha-noi-hotel-tan-binh.html,49,4533,1.08%,11.15
https://vietgoing.com/hotel/2949-elc-da-nang-hotel.html,49,4517,1.08%,10.33
https://vietgoing.com/hotel/2888-grand-pearl-resort-quan-lan.html,49,4051,1.21%,10.79
https://vietgoing.com/destination/857-den-bao-ha-lao-cai.html,49,3434,1.43%,15.79
https://vietgoing.com/hotel/3058-luxury-hotel-quang-ngai.html,49,2285,2.14%,11.31
https://vietgoing.com/article/922-kinh-nghiem-du-lich-sapa-tet-nguyen-dan-nhung-dieu-ban-can-biet.html,49,2244,2.18%,6.07
https://vietgoing.com/hotel/3220-co-to-jade-island.html,49,1695,2.89%,9
https://vietgoing.com/hotel/3898-viet-duc-hotel-cua-lo.html,49,1687,2.9%,7.9
https://vietgoing.com/destination/865-lam-vien-thuy-hoa.html,49,1436,3.41%,11.39
https://vietgoing.com/destination/200-doi-vong-canh.html,49,1211,4.05%,15.04
"https://vietgoing.com/destination/district-250-huyen-kim-bang.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",49,717,6.83%,8.46
https://vietgoing.com/top/101-top-5-khach-san-resort-5-sao-cao-cap-sang-chanh-nhat-tai-phu-yen.html,48,8037,0.6%,17.44
https://vietgoing.com/destination/20-den-mau-dong-dang.html,48,6252,0.77%,11.34
https://vietgoing.com/hotel/3982-kamala-hotel-apartment-da-nang.html,48,5809,0.83%,9.11
https://vietgoing.com/hotel/3658-milan-hotel-phu-quoc.html,48,4685,1.02%,11.94
https://vietgoing.com/top/120-top-5-resort-phu-quoc-so-huu-bai-bien-rieng-dang-cap-dang-gay-sot.html,48,3981,1.21%,16.59
https://vietgoing.com/destination/468-bai-cay-me-dao-binh-hung.html,48,3909,1.23%,11.79
https://vietgoing.com/hotel/1319-luckful-hotel-ha-noi.html,48,3045,1.58%,7.7
https://vietgoing.com/hotel/district-419-huyen-dong-hoa.html?type=Homestay,48,1241,3.87%,10.3
"https://vietgoing.com/hotel/district-113-huyen-lac-thuy.html?type=Khu 
ngh%E1%BB%89 d%C6%B0%E1%BB%A1ng&the-thao-giai-tri%5B0%5D=Ph%C3%B2ng 
GYM&canh-quan%5B0%5D=Gi%C3%A1p bi%E1%BB%83n&sort=price",48,1037,4.63%,9
https://vietgoing.com/hotel/2913-khanh-gia-villa-maison-hoa-binh.html,48,1028,4.67%,12.13
"https://vietgoing.com/destination/district-98-huyen-mu-cang-chai.html?type=%C4%90%E1%BB%81n, 
Ch%C3%B9a, Nh%C3%A0 Th%E1%BB%9D",48,246,19.51%,5.96
https://vietgoing.com/hotel/3699-paris-hotel-chau-doc.html,47,7697,0.61%,14.33
https://vietgoing.com/top/206-top-10-resort-5-sao-da-nang-co-thiet-ke-doc-dao-dep-nhat.html,47,7306,0.64%,28.35
https://vietgoing.com/top/103-top-15-khach-san-5-sao-dang-cap-tien-nghi-nhat-ha-noi.html,47,7111,0.66%,29.06
https://vietgoing.com/hotel/3147-luxury-6-hotel-mong-cai.html,47,6857,0.69%,9.19
https://vietgoing.com/tour/dest-618-lang-chai-mui-ne.html,47,6739,0.7%,38.2
https://vietgoing.com/top/412-he-thong-khach-san-nesta-ha-noi.html,47,6259,0.75%,12.07
https://vietgoing.com/tour/city-1-ha-noi.html,47,4366,1.08%,12.97
https://vietgoing.com/top/697-top-10-khach-san-5-sao-quan-hoan-kiem-sang-trong-va-noi-tieng-nhat.html,47,3196,1.47%,9.81
https://vietgoing.com/top/673-top-5-khach-san-pho-hang-buom-trung-tam-am-thuc-pho-co.html,47,2735,1.72%,9.44
https://vietgoing.com/top/670-top-5-khach-san-gan-ho-truc-bach-ha-noi-yen-tinh-tien-nghi.html,47,2597,1.81%,9.19
https://vietgoing.com/article/370-kham-pha-9-diem-den-dep-nhat-viet-nam-ban-nen-check-in-1-lan-trong-doi.html,47,2589,1.82%,14.73
https://vietgoing.com/top/717-top-11-khach-san-4-sao-cau-giay-ha-noi-hien-dai-duoc-dat-nhieu-nhat.html,47,1906,2.47%,8.48
https://vietgoing.com/hotel/980-ha-my-hotel-cat-ba.html,47,1740,2.7%,13.29
https://vietgoing.com/tour/dest-798-dao-bach-long-vy.html,47,954,4.93%,8.68
https://vietgoing.com/hotel/district-187-huyen-gia-binh.html,47,629,7.47%,7.56
"https://vietgoing.com/hotel/district-436-thanh-pho-phan-thiet.html?type=Du 
thuy%E1%BB%81n&dich-vu%5B0%5D=%C4%90%C6%B0a %C4%91%C3%B3n s%C3%A2n bay 
mi%E1%BB%85n ph%C3%AD&dich-vu%5B1%5D=Gi%E1%BA%B7t 
l%C3%A0&the-thao-giai-tri%5B0%5D=L%E1%BB%9Bp t%E1%BA%ADp 
Yoga&canh-quan%5B0%5D=Gi%C3%A1p bi%E1%BB%83n&sort=favorite",47,614,7.65%,31.68
https://vietgoing.com/destination/312-cho-noi-ca-mau.html,46,7288,0.63%,9.41
https://vietgoing.com/hotel/3815-maida-lodge-resort-hoa-binh.html,46,6954,0.66%,10.09
https://vietgoing.com/top/177-top-9-homestay-quy-nhon-gia-re-duoc-du-khach-yeu-thich-nhat.html,46,6648,0.69%,16.42
https://vietgoing.com/destination/462-khu-du-lich-ganh-nhay.html,46,6588,0.7%,9.8
https://vietgoing.com/top/7-top-9-homestay-tam-dao-gia-re-view-dep-me-man-moi-nhat-hien-nay.html,46,6432,0.72%,10.48
https://vietgoing.com/top/133-top-14-khach-san-ha-long-gia-re-view-dep-ngat-ngay-hien-nay.html,46,6354,0.72%,19.8
https://vietgoing.com/hotel/1020-la-vague-hotel-nha-trang.html,46,4011,1.15%,12.65
https://vietgoing.com/hotel/1288-ha-long-golden-bay-hotel.html,46,2532,1.82%,15.04
https://vietgoing.com/hotel/2429-nhat-minh-hotel-apartment-da-nang.html,46,2456,1.87%,12.95
https://vietgoing.com/hotel/1760-sao-phuong-bac-hotel-sapa-north-start-hotel.html,46,2080,2.21%,12.76
https://vietgoing.com/destination/district-352-huyen-phong-dien.html,46,2036,2.26%,5.67
https://vietgoing.com/tour/715-nghi-duong-cat-ba-thien-duong-dao-tu-do-freedom-island-retreat-2-ngay-1-dem.html,46,907,5.07%,13.12
https://vietgoing.com/hotel/city-55-binh-phuoc.html?type=Resort,46,708,6.5%,8.51
https://vietgoing.com/tour/dest-311-ho-ke-go.html,46,618,7.44%,13.27
https://vietgoing.com/top/114-top-9-homestay-soc-son-gia-re-co-ho-boi-san-vuon-duoc-yeu-thich-nhat.html,45,6524,0.69%,17.49
https://vietgoing.com/hotel/2748-kumo-chan-hotel-moc-chau.html,45,5901,0.76%,9.66
https://vietgoing.com/top/197-top-9-khach-san-4-sao-quy-nhon-sang-trong-bac-nhat.html,45,5601,0.8%,20.53
https://vietgoing.com/hotel/154-sunset-villa-tam-dao.html,45,5260,0.86%,10.51
https://vietgoing.com/top/684-top-7-khach-san-dep-khu-vuc-giang-vo-ha-noi-thuan-tien-di-chuyen.html,45,4985,0.9%,11.28
https://vietgoing.com/destination/243-song-nho-que.html,45,4750,0.95%,13.05
https://vietgoing.com/hotel/3878-casepia-hotel-phu-quoc.html,45,4291,1.05%,10.17
https://vietgoing.com/hotel/893-royal-ninh-binh-hotel.html,45,3708,1.21%,10.79
https://vietgoing.com/hotel/3500-bo-xay-dung-hotel-vung-tau.html,45,3383,1.33%,10.57
https://vietgoing.com/destination/410-ruong-bac-thang-ban-bang.html,45,2750,1.64%,5.98
https://vietgoing.com/top/703-top-6-khach-san-5-sao-ba-dinh-ha-noi-sang-trong-duoc-yeu-thich-nhat.html,45,2648,1.7%,11.61
https://vietgoing.com/article/960-review-chi-tiet-ta-dung-vinh-ha-long-thu-nho-tai-dak-nong.html,45,2025,2.22%,18.73
https://vietgoing.com/tour/827-ha-noi-city-tour-1-ngay.html,45,1525,2.95%,26.3
https://vietgoing.com/hotel/1181-van-thanh-fleur-village-da-lat.html,45,1322,3.4%,12.74
https://vietgoing.com/tour/dest-581-cau-hien-luong-song-ben-hai.html,45,931,4.83%,8.45
https://vietgoing.com/top/530-top-5-khach-san-va-resort-vung-tau-co-khong-gian-to-chuc-tiec-cuoi-dep.html,45,826,5.45%,11.1
https://vietgoing.com/hotel/district-616-huyen-cang-long.html,45,810,5.56%,7.97
"https://vietgoing.com/destination/district-183-huyen-que-vo.html?type=%C4%90%C3%A8o 
n%C3%BAi, S%C3%B4ng h%E1%BB%93, Th%C3%A1c su%E1%BB%91i",45,518,8.69%,9.53
https://vietgoing.com/destination/103-doi-che-long-coc.html,44,7890,0.56%,9.37
https://vietgoing.com/hotel/3074-diamond-beach-hotel.html,44,6621,0.66%,11.67
https://vietgoing.com/top/663-top-10-khach-san-thuong-gia-tai-ha-noi-dang-cap-chuyen-nghiep-nhat.html,44,4827,0.91%,17.19
https://vietgoing.com/hotel/3530-cami-riverside-resort-da-nang.html,44,4223,1.04%,10.46
https://vietgoing.com/hotel/83-hai-au-quy-nhon-seagull-hotel-khu-5-tang.html,44,3699,1.19%,22.76
https://vietgoing.com/hotel/2560-ruby-queen-hotel-ha-long.html,44,3683,1.19%,10.53
https://vietgoing.com/destination/412-bien-long-hai.html,44,3489,1.26%,25.47
https://vietgoing.com/destination/471-hon-nua.html,44,2637,1.67%,11.59
https://vietgoing.com/hotel/2233-tam-dao-xanh-homestay.html,44,2417,1.82%,7.55
https://vietgoing.com/destination/859-den-trung-do.html,44,2159,2.04%,12.22
https://vietgoing.com/hotel/1325-rustic-hotel-quy-nhon.html,44,1931,2.28%,10.25
https://vietgoing.com/tour/dest-240-chua-linh-an.html,44,1703,2.58%,13.91
https://vietgoing.com/hotel/1875-leah-silk-hotel-ha-noi.html,44,1254,3.51%,11.32
https://vietgoing.com/hotel/district-466-huyen-chu-prong.html,44,1058,4.16%,7.16
https://vietgoing.com/tour/district-189-quan-ha-dong.html,44,1031,4.27%,12.67
https://vietgoing.com/destination/district-108-huyen-cao-phong.html,44,1003,4.39%,12.69
https://vietgoing.com/hotel/district-520-huyen-tan-bien.html,44,743,5.92%,8.02
"https://vietgoing.com/destination/district-292-huyen-nga-son.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",44,451,9.76%,8.24
https://vietgoing.com/hotel/3775-green-lp-hotel-vung-tau.html,43,9810,0.44%,14.57
https://vietgoing.com/hotel/2479-california-hotel-sai-gon.html,43,8024,0.54%,12.42
https://vietgoing.com/hotel/district-574-quan-7.html?star=3,43,7057,0.61%,17.5
https://vietgoing.com/hotel/2867-a25-hotel-so-5529-31-33-le-thi-hong-gam.html,43,6502,0.66%,10.67
https://vietgoing.com/destination/290-khu-sinh-thai-muong-thanh-dien-lam.html,43,5486,0.78%,17.24
https://vietgoing.com/hotel/3253-hoa-lu-garden-resort.html,43,5474,0.79%,15.29
https://vietgoing.com/top/140-top-11-du-thuyen-ha-long-sang-xin-cao-cap-sang-chanh-nhat-hien-nay.html,43,5072,0.85%,40
https://vietgoing.com/top/383-top-13-resort-o-da-lat-duoc-dat-nhieu-nhat.html,43,4161,1.03%,30.03
https://vietgoing.com/top/151-he-thong-khach-san-vinpearl-tai-hai-phong.html,43,4141,1.04%,19.61
https://vietgoing.com/hotel/2245-hilly-home-da-lat.html,43,4009,1.07%,8.71
https://vietgoing.com/top/173-top-8-khach-san-nha-trang-dang-hot-duoc-dat-nhieu-nhat.html,43,3135,1.37%,22.16
https://vietgoing.com/destination/1009-suoi-le-nin.html,43,2719,1.58%,14.04
https://vietgoing.com/top/752-top-9-khach-san-5-sao-ha-noi-co-ho-boi-4-mua-dep-nhat.html,43,2170,1.98%,10.18
https://vietgoing.com/destination/916-doi-du-sinh-da-lat.html,43,2120,2.03%,10.65
https://vietgoing.com/hotel/3841-amore-mio-hotel-moc-chau.html,43,1517,2.83%,8.85
https://vietgoing.com/hotel/district-158-thanh-pho-viet-tri.html?type=Homestay,43,1413,3.04%,11.27
https://vietgoing.com/hotel/2010-ht-anh-trung.html,43,905,4.75%,5
"https://vietgoing.com/destination/district-106-huyen-luong-son.html?type=C%C3%B4ng 
vi%C3%AAn, Khu vui ch%C6%A1i",43,498,8.63%,13.03
https://vietgoing.com/destination/575-luy-thay-luy-dao-duy-tu.html,42,8214,0.51%,7.79
https://vietgoing.com/destination/310-den-cho-cui-tho-quan-hoang-muoi.html,42,8151,0.52%,10.73
https://vietgoing.com/top/225-top-7-khach-san-nha-trang-gan-bien-gia-lai-sieu-re.html,42,7943,0.53%,20.63
https://vietgoing.com/hotel/3683-havana-tam-coc-ninh-binh-hotel.html,42,7067,0.59%,10.74
https://vietgoing.com/top/194-top-8-resort-quy-nhon-ly-tuong-cho-ky-nghi-cua-du-khach-nhat.html,42,6918,0.61%,31.54
https://vietgoing.com/top/234-nhung-resort-5-sao-nha-trang-ma-gia-chua-den-2-trieu-dong-1-dem.html,42,5812,0.72%,17.06
https://vietgoing.com/top/369-top-13-khach-san-cat-ba-view-bien-sieu-dep.html,42,5362,0.78%,24.58
https://vietgoing.com/hotel/589-aurora-hotels-travel-ha-noi.html,42,5218,0.8%,12.51
https://vietgoing.com/destination/893-dien-hon-chen.html,42,4842,0.87%,9.47
https://vietgoing.com/hotel/2801-lan-chau-luxury-hotel.html,42,4770,0.88%,10.75
https://vietgoing.com/top/627-top-10-khach-san-gan-hon-gai-ha-long-phu-hop-cho-nghi-ngoi-va-cong-tac.html,42,3688,1.14%,9.63
https://vietgoing.com/destination/844-den-chua-hang-mieng.html,42,3598,1.17%,9.51
https://vietgoing.com/destination/district-358-huyen-phu-loc.html,42,3466,1.21%,14.65
https://vietgoing.com/destination/675-trung-tam-van-hoa-huyen-tran-den-tho-huyen-tran-cong-chua.html,42,3439,1.22%,10.99
https://vietgoing.com/hotel/358-nam-a-hotel-tam-dao.html,42,3165,1.33%,7.62
https://vietgoing.com/top/137-top-15-khach-san-resort-5-sao-ha-long-cao-cap-bac-nhat-hien-nay.html,42,3121,1.35%,18.46
