keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
laguna resort huế,Laguna Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"7,136"
khu resort laguna huế,Laguna Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
laguna resort lăng cô huế,Laguna Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
resort laguna ở huế,Laguna Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
lang khai dinh o hue,Lăng Khải Định,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
lăng minh mạng,Lăng Minh Mạng,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Commercial Investigation,8100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,8100.0,N/A,N/A
các lăng tẩm ở huế,Lăng tẩm Huế,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,500.0,0%,0
khách sạn mường thanh holiday huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,4400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,4400.0,N/A,N/A
muong thanh holiday hue hotel,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"21,861"
mường thanh hotel huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"21,861"
mường thanh huế hotel,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"21,861"
giá khách sạn mường thanh huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"7,748"
giá phòng khách sạn mường thanh huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"9,698"
khách sạn mường thanh huê,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"11,057"
khách sạn mường thanh ở huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"9,868"
khách sạn mường thanh tại huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"9,817"
địa chỉ khách sạn mường thanh huế,Mường Thanh Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"16,630"
khách sạn mường thanh huế giá phòng,Mường Thanh Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,75.0,0%,0
tour huế ninh bình 3 ngày 2 đêm,Ninh Bình Trip,Di chuyển,Out-of-scope Ninh Bình,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour huế ninh bình,Ninh Bình Trip,Di chuyển,Out-of-scope Ninh Bình,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
du lịch phá tam giang huế,Phá Tam Giang,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,55.00000000000001,0%,"2,439"
phố cổ huế,Phố cổ Huế,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,500.0,0%,0
phố cổ hội an ở huế,Phố cổ Huế,Địa danh tham quan / Văn hóa - Lịch sử,In-scope Huế,Informational,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,500.0,0%,0
pilgrimage village resort & spa huế,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"28,843"
pilgrimage village huế,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,-90.0%,"24,633"
pilgrimage village boutique resort & spa huế,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"14,803"
pilgrimage village huế boutique resort & spa,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"9,677"
khách sạn pilgrimage village huế,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
review pilgrimage village huế,Pilgrimage Village Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,0%,0
nhà hàng món huế ngon,Quán ăn ngon Huế,Ẩm thực (F&B),In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
nhà hàng món ăn huế,Quán ăn ngon Huế,Ẩm thực (F&B),In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
thực đơn nhà hàng món huế,Quán ăn ngon Huế,Ẩm thực (F&B),In-scope Huế,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
du lịch quảng bình huế,Quảng Bình Trip,Tổng hợp,Out-of-scope Quảng Bình,Informational,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,-100.0%,0
tour huế quảng trị quảng bình 3 ngày 2 đêm,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour huế quảng trị quảng bình 4 ngày 3 đêm,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour quảng bình quảng trị huế 4 ngày 3 đêm,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
tour du lịch quảng bình huế,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour quảng bình huế,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
tour quảng bình từ huế,Quảng Bình Trip,Di chuyển,Out-of-scope Quảng Bình,Commercial Investigation,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,50.0,0%,0
du lịch quảng trị huế,Quảng Trị Trip,Tổng hợp,Out-of-scope Quảng Trị,Informational,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết guide/review; ưu tiên long-tail; tạo topic hub và internal link về trang dịch vụ,B,50.0,0%,0
tour huế quảng trị 2 ngày 1 đêm,Quảng Trị Trip,Di chuyển,Out-of-scope Quảng Trị,Transaction,50,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,50.0,0%,0
resort vinh thanh huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,N/A,1918,44,2.29%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,44.0,N/A,N/A
resort huế giá rẻ,Resort Huế,Lưu trú,In-scope Huế,Transaction,N/A,244,17,6.97%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,17.0,N/A,N/A
vedana resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,18100,N/A,N/A,N/A,Low (5),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,17195.0,N/A,N/A
resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,-90.0%,"14,373"
capital o 1078 sun & sea resort hue,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,900.0,900.0%,0
resort lang co hue,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"25,190"
resort đẹp ở huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"8,331"
hue riverside resort,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"39,860"
lapochine beach resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"18,344"
lăng cô beach resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"14,940"
resort riverside huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"39,860"
riverside boutique resort hue,Resort Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"39,860"
các resort ở huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"2,739"
resort huế gần biển,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"9,109"
anhill resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"7,637"
các resort đẹp ở huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"11,167"
các resort ở lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"6,899"
kawara mỹ an onsen resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"5,287"
khu resort huế,Resort Huế,Lưu trú,In-scope Huế,Transaction,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,82.50000000000001,0%,"4,797"
lagoon resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"7,863"
lăng cô huế resort,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"10,559"
những resort đẹp ở lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"7,414"
onsen resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,657"
resort 5 sao huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"12,228"
resort 5 sao ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"13,798"
resort biển ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"24,931"
resort bạch mã huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"8,731"
resort dep o hue,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,179"
resort huế 5 sao,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"8,310"
resort huế lăng cô,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"15,759"
resort huế đẹp,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"8,310"
resort làng hành hương huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"4,415"
resort onsen huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"4,868"
resort phá tam giang huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"4,265"
resort phú lộc huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"5,513"
resort tại huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"18,438"
resort tại lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,721"
resort đẹp nhất ở huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"5,194"
resort đẹp tại huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,977"
resort ở huế gần biển,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"18,146"
resort ở huế đẹp,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"9,349"
resort ở lăng cô huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"10,388"
thanh tân resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"6,492"
top resort huế,Resort Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,82.50000000000001,0%,"21,673"
